[2023-02-10 02:38:57,981] shixuetiandeMacBook-Air.local/INFO/locust.main: Starting web interface at http://0.0.0.0:8089 (accepting connections from all network interfaces)
[2023-02-10 02:43:37,558] shixuetiandeMacBook-Air.local/INFO/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh visits course USI2.
[2023-02-10 02:43:37,661] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:37,666] shixuetiandeMacBook-Air.local/INFO/root: Learner 7.SzSghRpNCl2Gxf@q.biaY.Ce login
[2023-02-10 02:43:38,409] shixuetiandeMacBook-Air.local/INFO/root: student RkOvG.jURGb4.VIs5@E3.BL.Nzqk visits course USI3.
[2023-02-10 02:43:39,035] shixuetiandeMacBook-Air.local/INFO/root: student zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP visits course USI0.
[2023-02-10 02:43:39,159] shixuetiandeMacBook-Air.local/INFO/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh visits course USI4.
[2023-02-10 02:43:39,193] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits course USI0.
[2023-02-10 02:43:39,374] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits course USI4.
[2023-02-10 02:43:39,520] shixuetiandeMacBook-Air.local/INFO/root: [TASK] edit one course content
[2023-02-10 02:43:39,532] shixuetiandeMacBook-Air.local/INFO/root: select instructor 4fvfdP.IiEL2@26.K.wfZ2rl.
[2023-02-10 02:43:39,532] shixuetiandeMacBook-Air.local/INFO/root: Instructor 4fvfdP.IiEL2@26.K.wfZ2rl login
[2023-02-10 02:43:39,536] shixuetiandeMacBook-Air.local/INFO/root: select activity with code USI1.
[2023-02-10 02:43:39,567] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:39,573] shixuetiandeMacBook-Air.local/INFO/root: Learner RkOvG.jURGb4.VIs5@E3.BL.Nzqk login
[2023-02-10 02:43:39,674] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:39,683] shixuetiandeMacBook-Air.local/INFO/root: Learner AyQfQMkp8.rNUIkw1@IP.h.Akg3 login
[2023-02-10 02:43:39,824] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits course USI2.
[2023-02-10 02:43:39,945] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:39,956] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:43:40,066] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:40,072] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:40,129] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:40,134] shixuetiandeMacBook-Air.local/INFO/root: Learner AyQfQMkp8.rNUIkw1@IP.h.Akg3 login
[2023-02-10 02:43:40,357] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits my courses.
[2023-02-10 02:43:40,419] shixuetiandeMacBook-Air.local/INFO/root: student AyQfQMkp8.rNUIkw1@IP.h.Akg3 visits my courses.
[2023-02-10 02:43:40,688] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:40,689] shixuetiandeMacBook-Air.local/INFO/root: [TASK] download one attachment from one course
[2023-02-10 02:43:40,706] shixuetiandeMacBook-Air.local/INFO/root: Learner zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP login
[2023-02-10 02:43:40,711] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:43:40,809] shixuetiandeMacBook-Air.local/INFO/root: [TASK] edit one course content
[2023-02-10 02:43:40,813] shixuetiandeMacBook-Air.local/INFO/root: select instructor 4fvfdP.IiEL2@26.K.wfZ2rl.
[2023-02-10 02:43:40,813] shixuetiandeMacBook-Air.local/INFO/root: Instructor 4fvfdP.IiEL2@26.K.wfZ2rl login
[2023-02-10 02:43:40,816] shixuetiandeMacBook-Air.local/INFO/root: select activity with code USI4.
[2023-02-10 02:43:40,856] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits course USI0.
[2023-02-10 02:43:40,861] shixuetiandeMacBook-Air.local/INFO/root: student iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ visits course USI4.
[2023-02-10 02:43:41,044] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:41,050] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:41,305] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:41,315] shixuetiandeMacBook-Air.local/INFO/root: Learner 7.SzSghRpNCl2Gxf@q.biaY.Ce login
[2023-02-10 02:43:41,333] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:41,339] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:43:41,597] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits my courses.
[2023-02-10 02:43:41,623] shixuetiandeMacBook-Air.local/INFO/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh visits my courses.
[2023-02-10 02:43:41,647] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits course USI1.
[2023-02-10 02:43:41,702] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:41,707] shixuetiandeMacBook-Air.local/INFO/root: Learner iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ login
[2023-02-10 02:43:41,733] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:41,739] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:43:41,778] shixuetiandeMacBook-Air.local/INFO/root: student zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP visits course USI1.
[2023-02-10 02:43:41,930] shixuetiandeMacBook-Air.local/INFO/root: [TASK] download one attachment from one course
[2023-02-10 02:43:41,937] shixuetiandeMacBook-Air.local/INFO/root: Learner iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ login
[2023-02-10 02:43:41,997] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:42,004] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:43:42,644] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:42,645] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:42,987] shixuetiandeMacBook-Air.local/WARNING/root: student iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ doesn't have any courses that can be started!
[2023-02-10 02:43:42,991] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:42,991] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:43,170] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:43,174] shixuetiandeMacBook-Air.local/INFO/root: Learner AyQfQMkp8.rNUIkw1@IP.h.Akg3 login
[2023-02-10 02:43:43,176] shixuetiandeMacBook-Air.local/INFO/root: Learner iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ login
[2023-02-10 02:43:43,178] shixuetiandeMacBook-Air.local/INFO/root: Learner 7.SzSghRpNCl2Gxf@q.biaY.Ce login
[2023-02-10 02:43:43,457] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits my courses.
[2023-02-10 02:43:43,466] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits my courses.
[2023-02-10 02:43:43,625] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:43,633] shixuetiandeMacBook-Air.local/INFO/root: Learner 7.SzSghRpNCl2Gxf@q.biaY.Ce login
[2023-02-10 02:43:43,778] shixuetiandeMacBook-Air.local/INFO/root: student RkOvG.jURGb4.VIs5@E3.BL.Nzqk visits course USI2.
[2023-02-10 02:43:44,046] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:44,046] shixuetiandeMacBook-Air.local/INFO/root: [TASK] edit one course content
[2023-02-10 02:43:44,060] shixuetiandeMacBook-Air.local/INFO/root: Learner Nj.uwQ.1eDEqTqn@3PU.i.EliF login
[2023-02-10 02:43:44,065] shixuetiandeMacBook-Air.local/INFO/root: select instructor PRd.9qFISMkUd2jIv.3gWD@5.1ImT.gRmR.
[2023-02-10 02:43:44,065] shixuetiandeMacBook-Air.local/INFO/root: Instructor PRd.9qFISMkUd2jIv.3gWD@5.1ImT.gRmR login
[2023-02-10 02:43:44,069] shixuetiandeMacBook-Air.local/INFO/root: select activity with code USI4.
[2023-02-10 02:43:44,429] shixuetiandeMacBook-Air.local/INFO/root: student AyQfQMkp8.rNUIkw1@IP.h.Akg3 visits course USI2.
[2023-02-10 02:43:44,700] shixuetiandeMacBook-Air.local/INFO/root: [TASK] upload one attachment to course content
[2023-02-10 02:43:44,704] shixuetiandeMacBook-Air.local/INFO/root: select instructor PRd.9qFISMkUd2jIv.3gWD@5.1ImT.gRmR.
[2023-02-10 02:43:44,704] shixuetiandeMacBook-Air.local/INFO/root: Instructor PRd.9qFISMkUd2jIv.3gWD@5.1ImT.gRmR login
[2023-02-10 02:43:44,707] shixuetiandeMacBook-Air.local/INFO/root: select activity with code USI1.
[2023-02-10 02:43:44,759] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:44,764] shixuetiandeMacBook-Air.local/INFO/root: Learner AyQfQMkp8.rNUIkw1@IP.h.Akg3 login
[2023-02-10 02:43:44,960] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:44,964] shixuetiandeMacBook-Air.local/INFO/root: student Jud.7JbfLXTPGMi9@m.6.Mh8nG downloads attachment from course USI2.
[2023-02-10 02:43:44,970] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:43:44,990] shixuetiandeMacBook-Air.local/INFO/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh visits course USI1.
[2023-02-10 02:43:45,254] shixuetiandeMacBook-Air.local/INFO/root: student Jud.7JbfLXTPGMi9@m.6.Mh8nG visits my courses.
[2023-02-10 02:43:45,269] shixuetiandeMacBook-Air.local/INFO/root: upload attachment A SUCCESSFUL ADVERTISING CAMPAIGN.pdf to content of course USI1.
[2023-02-10 02:43:45,462] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:45,468] shixuetiandeMacBook-Air.local/INFO/root: Learner AyQfQMkp8.rNUIkw1@IP.h.Akg3 login
[2023-02-10 02:43:45,530] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:45,537] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:43:45,616] shixuetiandeMacBook-Air.local/WARNING/root: student AyQfQMkp8.rNUIkw1@IP.h.Akg3 doesn't have any courses that can be started!
[2023-02-10 02:43:45,616] shixuetiandeMacBook-Air.local/INFO/root: student zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP visits course USI1.
[2023-02-10 02:43:45,759] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:45,763] shixuetiandeMacBook-Air.local/INFO/root: Learner 7.SzSghRpNCl2Gxf@q.biaY.Ce login
[2023-02-10 02:43:45,810] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits course USI3.
[2023-02-10 02:43:45,992] shixuetiandeMacBook-Air.local/INFO/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi visits course USI2.
[2023-02-10 02:43:46,030] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:46,044] shixuetiandeMacBook-Air.local/INFO/root: Learner 7.SzSghRpNCl2Gxf@q.biaY.Ce login
[2023-02-10 02:43:46,370] shixuetiandeMacBook-Air.local/WARNING/root: student Jud.7JbfLXTPGMi9@m.6.Mh8nG doesn't have any courses that can be started!
[2023-02-10 02:43:46,647] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:46,770] shixuetiandeMacBook-Air.local/WARNING/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce doesn't have any courses that can be started!
[2023-02-10 02:43:46,770] shixuetiandeMacBook-Air.local/INFO/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi visits course USI4.
[2023-02-10 02:43:46,774] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:47,059] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits my courses.
[2023-02-10 02:43:47,559] shixuetiandeMacBook-Air.local/INFO/root: student AyQfQMkp8.rNUIkw1@IP.h.Akg3 visits course USI1.
[2023-02-10 02:43:47,614] shixuetiandeMacBook-Air.local/INFO/root: student iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ visits course USI4.
[2023-02-10 02:43:47,647] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits course USI1.
[2023-02-10 02:43:47,785] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:47,792] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:43:48,113] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:48,121] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:43:48,229] shixuetiandeMacBook-Air.local/INFO/root: [TASK] upload one image to course content
[2023-02-10 02:43:48,236] shixuetiandeMacBook-Air.local/INFO/root: select instructor PRd.9qFISMkUd2jIv.3gWD@5.1ImT.gRmR.
[2023-02-10 02:43:48,236] shixuetiandeMacBook-Air.local/INFO/root: Instructor PRd.9qFISMkUd2jIv.3gWD@5.1ImT.gRmR login
[2023-02-10 02:43:48,240] shixuetiandeMacBook-Air.local/INFO/root: select activity with code USI4.
[2023-02-10 02:43:48,336] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:48,343] shixuetiandeMacBook-Air.local/INFO/root: Learner AyQfQMkp8.rNUIkw1@IP.h.Akg3 login
[2023-02-10 02:43:48,432] shixuetiandeMacBook-Air.local/INFO/root: [TASK] download one attachment from one course
[2023-02-10 02:43:48,437] shixuetiandeMacBook-Air.local/INFO/root: Learner AyQfQMkp8.rNUIkw1@IP.h.Akg3 login
[2023-02-10 02:43:48,912] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:48,919] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:48,954] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:48,961] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:43:49,000] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:49,007] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:49,015] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:49,019] shixuetiandeMacBook-Air.local/INFO/root: Learner zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP login
[2023-02-10 02:43:49,115] shixuetiandeMacBook-Air.local/INFO/root: upload image pexels-pixabay-161559.jpg to content of course USI4.
[2023-02-10 02:43:49,454] shixuetiandeMacBook-Air.local/WARNING/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi doesn't have any courses that can be started!
[2023-02-10 02:43:49,485] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:49,491] shixuetiandeMacBook-Air.local/INFO/root: Learner 7.SzSghRpNCl2Gxf@q.biaY.Ce login
[2023-02-10 02:43:49,625] shixuetiandeMacBook-Air.local/WARNING/root: student AyQfQMkp8.rNUIkw1@IP.h.Akg3 doesn't have any courses that can be started!
[2023-02-10 02:43:49,935] shixuetiandeMacBook-Air.local/INFO/root: student Nj.uwQ.1eDEqTqn@3PU.i.EliF starts course USI1.
[2023-02-10 02:43:50,115] shixuetiandeMacBook-Air.local/WARNING/root: student zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP doesn't have any courses that can be started!
[2023-02-10 02:43:50,226] shixuetiandeMacBook-Air.local/INFO/root: [TASK] edit one course description
[2023-02-10 02:43:50,232] shixuetiandeMacBook-Air.local/INFO/root: select instructor 4fvfdP.IiEL2@26.K.wfZ2rl.
[2023-02-10 02:43:50,233] shixuetiandeMacBook-Air.local/INFO/root: Instructor 4fvfdP.IiEL2@26.K.wfZ2rl login
[2023-02-10 02:43:50,238] shixuetiandeMacBook-Air.local/INFO/root: select objective with code USI2.
[2023-02-10 02:43:50,386] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits course USI4.
[2023-02-10 02:43:50,668] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:50,675] shixuetiandeMacBook-Air.local/INFO/root: Learner RkOvG.jURGb4.VIs5@E3.BL.Nzqk login
[2023-02-10 02:43:50,782] shixuetiandeMacBook-Air.local/INFO/root: student iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ downloads attachment from course USI2.
[2023-02-10 02:43:50,792] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:50,798] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:43:50,861] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:50,867] shixuetiandeMacBook-Air.local/INFO/root: Learner RkOvG.jURGb4.VIs5@E3.BL.Nzqk login
[2023-02-10 02:43:51,002] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:51,007] shixuetiandeMacBook-Air.local/INFO/root: Learner RkOvG.jURGb4.VIs5@E3.BL.Nzqk login
[2023-02-10 02:43:51,079] shixuetiandeMacBook-Air.local/INFO/root: student Jud.7JbfLXTPGMi9@m.6.Mh8nG visits my courses.
[2023-02-10 02:43:51,263] shixuetiandeMacBook-Air.local/INFO/root: student AyQfQMkp8.rNUIkw1@IP.h.Akg3 visits course USI0.
[2023-02-10 02:43:51,365] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:51,374] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:43:51,539] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:51,552] shixuetiandeMacBook-Air.local/INFO/root: Learner Nj.uwQ.1eDEqTqn@3PU.i.EliF login
[2023-02-10 02:43:51,853] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:51,859] shixuetiandeMacBook-Air.local/INFO/root: Learner Nj.uwQ.1eDEqTqn@3PU.i.EliF login
[2023-02-10 02:43:52,304] shixuetiandeMacBook-Air.local/INFO/root: [TASK] edit one course content
[2023-02-10 02:43:52,305] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:52,313] shixuetiandeMacBook-Air.local/INFO/root: select instructor PRd.9qFISMkUd2jIv.3gWD@5.1ImT.gRmR.
[2023-02-10 02:43:52,313] shixuetiandeMacBook-Air.local/INFO/root: Instructor PRd.9qFISMkUd2jIv.3gWD@5.1ImT.gRmR login
[2023-02-10 02:43:52,314] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:52,327] shixuetiandeMacBook-Air.local/INFO/root: select activity with code USI4.
[2023-02-10 02:43:52,369] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:52,375] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:43:52,438] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:52,442] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:43:52,513] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:52,519] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:52,663] shixuetiandeMacBook-Air.local/INFO/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh visits my courses.
[2023-02-10 02:43:52,729] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:52,733] shixuetiandeMacBook-Air.local/INFO/root: Learner AyQfQMkp8.rNUIkw1@IP.h.Akg3 login
[2023-02-10 02:43:52,766] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:52,772] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:43:52,800] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits my courses.
[2023-02-10 02:43:52,979] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits course USI3.
[2023-02-10 02:43:53,011] shixuetiandeMacBook-Air.local/INFO/root: student AyQfQMkp8.rNUIkw1@IP.h.Akg3 visits my courses.
[2023-02-10 02:43:53,056] shixuetiandeMacBook-Air.local/INFO/root: student Jud.7JbfLXTPGMi9@m.6.Mh8nG visits my courses.
[2023-02-10 02:43:53,093] shixuetiandeMacBook-Air.local/INFO/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi visits course USI4.
[2023-02-10 02:43:53,237] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:53,244] shixuetiandeMacBook-Air.local/INFO/root: Learner RkOvG.jURGb4.VIs5@E3.BL.Nzqk login
[2023-02-10 02:43:53,536] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits course USI2.
[2023-02-10 02:43:53,860] shixuetiandeMacBook-Air.local/INFO/root: student AyQfQMkp8.rNUIkw1@IP.h.Akg3 downloads attachment from course USI2.
[2023-02-10 02:43:53,871] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:53,878] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:43:53,976] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:53,981] shixuetiandeMacBook-Air.local/INFO/root: Learner 7.SzSghRpNCl2Gxf@q.biaY.Ce login
[2023-02-10 02:43:54,002] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:54,061] shixuetiandeMacBook-Air.local/WARNING/urllib3.connectionpool: Connection pool is full, discarding connection: userapi.alms.crab.alemira.com. Connection pool size: 10
[2023-02-10 02:43:54,064] shixuetiandeMacBook-Air.local/INFO/root: Learner zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP login
[2023-02-10 02:43:54,102] shixuetiandeMacBook-Air.local/WARNING/urllib3.connectionpool: Connection pool is full, discarding connection: userapi.alms.crab.alemira.com. Connection pool size: 10
[2023-02-10 02:43:54,117] shixuetiandeMacBook-Air.local/INFO/root: student RkOvG.jURGb4.VIs5@E3.BL.Nzqk visits course USI2.
[2023-02-10 02:43:54,117] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:54,123] shixuetiandeMacBook-Air.local/INFO/root: Learner iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ login
[2023-02-10 02:43:54,194] shixuetiandeMacBook-Air.local/INFO/root: student Jud.7JbfLXTPGMi9@m.6.Mh8nG visits course USI4.
[2023-02-10 02:43:54,263] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits my courses.
